Observation_ID,AOU_Code,AcceptedTSN,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,Observer,PIF_Watchlist_Status,Plot_Name,Previously_Obs,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year,Taxon_Code,Month,Month_Name,Season,Observation_Duration_Min,Time_Of_Day
3064,MODO,177125.0,ANTI,Mourning Dove,2018-07-16,50 - 100 Meters,Moderate effect on count,08:43:00,False,81.1999969482422,Singing,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0034,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,08:33:00,,27.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,82737.0,7,July,Summer,10.0,Morning (8-10am)
3065,SOSP,179492.0,ANTI,Song Sparrow,2018-07-16,50 - 100 Meters,Moderate effect on count,08:43:00,False,81.1999969482422,Singing,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0034,False,False,Melospiza melodia,Male,ANTI (Grassland Unit),Clear or Few Clouds,08:33:00,,27.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,85643.0,7,July,Summer,10.0,Morning (8-10am)
3066,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,50 - 100 Meters,Moderate effect on count,08:43:00,False,81.1999969482422,Singing,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0034,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,08:33:00,,27.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,84781.0,7,July,Summer,10.0,Morning (8-10am)
3067,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,50 - 100 Meters,Moderate effect on count,08:43:00,False,81.1999969482422,Singing,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0034,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,08:33:00,,27.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3068,BARS,178448.0,ANTI,Barn Swallow,2018-07-16,Not Recorded,No effect on count,08:59:00,True,81.1999969482422,Visualization,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0035,False,False,Hirundo rustica,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,08:49:00,,26.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,87409.0,7,July,Summer,10.0,Morning (8-10am)
3069,NOCA,179124.0,ANTI,Northern Cardinal,2018-07-16,50 - 100 Meters,No effect on count,08:59:00,False,81.1999969482422,Singing,True,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0035,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,08:49:00,,26.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,94228.0,7,July,Summer,10.0,Morning (8-10am)
3070,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-16,<= 50 Meters,No effect on count,08:59:00,False,81.1999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0035,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Clear or Few Clouds,08:49:00,,26.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Morning (8-10am)
3071,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,50 - 100 Meters,No effect on count,08:59:00,False,81.1999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0035,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,08:49:00,,26.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3072,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3073,INBU,179150.0,ANTI,Indigo Bunting,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,94257.0,7,July,Summer,10.0,Morning (8-10am)
3074,EABL,179801.0,ANTI,Eastern Bluebird,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Sialia sialis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,87184.0,7,July,Summer,10.0,Morning (8-10am)
3075,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Morning (8-10am)
3076,DOWO,178259.0,ANTI,Downy Woodpecker,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Calling,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,True,Picoides pubescens,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,84936.0,7,July,Summer,10.0,Morning (8-10am)
3077,AMGO,179236.0,ANTI,American Goldfinch,2018-07-16,50 - 100 Meters,No effect on count,09:27:00,False,66.6999969482422,Calling,True,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,95286.0,7,July,Summer,10.0,Morning (8-10am)
3078,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-07-16,Not Recorded,No effect on count,09:27:00,True,66.6999969482422,Visualization,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Molothrus ater,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,94215.0,7,July,Summer,10.0,Morning (8-10am)
3079,MODO,177125.0,ANTI,Mourning Dove,2018-07-16,Not Recorded,No effect on count,09:27:00,True,66.6999969482422,Visualization,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,82737.0,7,July,Summer,10.0,Morning (8-10am)
3080,GRCA,178625.0,ANTI,Gray Catbird,2018-07-16,<= 50 Meters,No effect on count,09:27:00,False,66.6999969482422,Visualization,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0045,False,False,Dumetella carolinensis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:17:00,,32.4000015258789,3,Light air movement (1-3 mph) smoke drifts,2018,89977.0,7,July,Summer,10.0,Morning (8-10am)
3081,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,50 - 100 Meters,No effect on count,09:12:00,False,63.9000015258789,Singing,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,84781.0,7,July,Summer,10.0,Morning (8-10am)
3082,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,<= 50 Meters,No effect on count,09:12:00,False,63.9000015258789,Visualization,False,7.5 - 10 min,Grassland,Brian Swimelar,False,ANTI-0044,False,True,Spizella pusilla,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3083,AMGO,179236.0,ANTI,American Goldfinch,2018-07-16,50 - 100 Meters,No effect on count,09:12:00,False,63.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,95286.0,7,July,Summer,10.0,Morning (8-10am)
3084,MODO,177125.0,ANTI,Mourning Dove,2018-07-16,Not Recorded,No effect on count,09:12:00,True,63.9000015258789,Visualization,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,82737.0,7,July,Summer,10.0,Morning (8-10am)
3085,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,<= 50 Meters,No effect on count,09:12:00,False,63.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3086,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-16,50 - 100 Meters,No effect on count,09:12:00,False,63.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Morning (8-10am)
3087,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-16,<= 50 Meters,No effect on count,09:12:00,False,63.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0044,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:02:00,,30.6000003814697,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Morning (8-10am)
3088,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3089,YBCU,177831.0,ANTI,Yellow-billed Cuckoo,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Coccyzus americanus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,89102.0,7,July,Summer,10.0,Morning (8-10am)
3090,CACH,554383.0,ANTI,Carolina Chickadee,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,False,7.5 - 10 min,Grassland,Brian Swimelar,False,ANTI-0063,False,True,Poecile carolinensis,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,265876.0,7,July,Summer,10.0,Morning (8-10am)
3091,CARW,178581.0,ANTI,Carolina Wren,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,88350.0,7,July,Summer,10.0,Morning (8-10am)
3092,AMGO,179236.0,ANTI,American Goldfinch,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,95286.0,7,July,Summer,10.0,Morning (8-10am)
3093,DOWO,178259.0,ANTI,Downy Woodpecker,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,True,Picoides pubescens,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84936.0,7,July,Summer,10.0,Morning (8-10am)
3094,DOWO,178259.0,ANTI,Downy Woodpecker,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,False,2.5 - 5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,True,Picoides pubescens,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84936.0,7,July,Summer,10.0,Morning (8-10am)
3095,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Visualization,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Spizella passerina,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84781.0,7,July,Summer,10.0,Morning (8-10am)
3096,WBNU,178775.0,ANTI,White-breasted Nuthatch,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Sitta carolinensis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,90935.0,7,July,Summer,10.0,Morning (8-10am)
3097,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,False,7.5 - 10 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,266957.0,7,July,Summer,10.0,Morning (8-10am)
3098,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84781.0,7,July,Summer,10.0,Morning (8-10am)
3099,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Calling,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Melanerpes carolinus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,84865.0,7,July,Summer,10.0,Morning (8-10am)
3100,AMRO,179759.0,ANTI,American Robin,2018-07-16,<= 50 Meters,No effect on count,10:02:00,False,55.7000007629395,Visualization,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Turdus migratorius,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,87136.0,7,July,Summer,10.0,Morning (8-10am)
3101,NOCA,179124.0,ANTI,Northern Cardinal,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,94228.0,7,July,Summer,10.0,Morning (8-10am)
3102,CARW,178581.0,ANTI,Carolina Wren,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,88350.0,7,July,Summer,10.0,Morning (8-10am)
3103,MODO,177125.0,ANTI,Mourning Dove,2018-07-16,50 - 100 Meters,No effect on count,10:02:00,False,55.7000007629395,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0063,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:52:00,,32.7999992370605,3,Light air movement (1-3 mph) smoke drifts,2018,82737.0,7,July,Summer,10.0,Morning (8-10am)
3104,FISP,179443.0,ANTI,Field Sparrow,2018-07-16,50 - 100 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,84790.0,7,July,Summer,10.0,Morning (8-10am)
3105,NOCA,179124.0,ANTI,Northern Cardinal,2018-07-16,50 - 100 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,94228.0,7,July,Summer,10.0,Morning (8-10am)
3106,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,50 - 100 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,84781.0,7,July,Summer,10.0,Morning (8-10am)
3107,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-07-16,50 - 100 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Calling,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Melanerpes carolinus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,84865.0,7,July,Summer,10.0,Morning (8-10am)
3108,EABL,179801.0,ANTI,Eastern Bluebird,2018-07-16,<= 50 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Visualization,False,5 - 7.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Sialia sialis,Male,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,87184.0,7,July,Summer,10.0,Morning (8-10am)
3109,GRCA,178625.0,ANTI,Gray Catbird,2018-07-16,<= 50 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Calling,False,7.5 - 10 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Dumetella carolinensis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,89977.0,7,July,Summer,10.0,Morning (8-10am)
3110,FICR,179737.0,ANTI,Fish Crow,2018-07-16,50 - 100 Meters,Moderate effect on count,09:45:00,False,62.4000015258789,Calling,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0053,False,False,Corvus ossifragus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,09:35:00,,30.2000007629395,3,Calm (< 1 mph) smoke rises vertically,2018,87112.0,7,July,Summer,10.0,Morning (8-10am)
3111,CHSP,179435.0,ANTI,Chipping Sparrow,2018-07-16,50 - 100 Meters,No effect on count,10:24:00,False,59.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0074,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:14:00,,32.5999984741211,3,Light air movement (1-3 mph) smoke drifts,2018,84781.0,7,July,Summer,10.0,Late Morning (10am-12pm)
3112,EAME,179034.0,ANTI,Eastern Meadowlark,2018-07-16,<= 50 Meters,No effect on count,10:24:00,False,59.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0074,False,False,Sturnella magna,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:14:00,,32.5999984741211,3,Light air movement (1-3 mph) smoke drifts,2018,93601.0,7,July,Summer,10.0,Late Morning (10am-12pm)
3113,INBU,179150.0,ANTI,Indigo Bunting,2018-07-16,<= 50 Meters,No effect on count,10:24:00,False,59.9000015258789,Singing,True,0-2.5 min,Grassland,Brian Swimelar,False,ANTI-0074,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Clear or Few Clouds,10:14:00,,32.5999984741211,3,Light air movement (1-3 mph) smoke drifts,2018,94257.0,7,July,Summer,10.0,Late Morning (10am-12pm)
3114,EABL,179801.0,ANTI,Eastern Bluebird,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Sialia sialis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,87184.0,7,July,Summer,10.0,Early Morning (before 8am)
3115,MODO,177125.0,ANTI,Mourning Dove,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,82737.0,7,July,Summer,10.0,Early Morning (before 8am)
3116,AMGO,179236.0,ANTI,American Goldfinch,2018-07-17,Not Recorded,No effect on count,06:08:00,True,83.3000030517578,Visualization,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,95286.0,7,July,Summer,10.0,Early Morning (before 8am)
3117,NOMO,178620.0,ANTI,Northern Mockingbird,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Mimus polyglottos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,88394.0,7,July,Summer,10.0,Early Morning (before 8am)
3118,FISP,179443.0,ANTI,Field Sparrow,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,84790.0,7,July,Summer,10.0,Early Morning (before 8am)
3119,NOMO,178620.0,ANTI,Northern Mockingbird,2018-07-17,<= 50 Meters,No effect on count,06:08:00,False,83.3000030517578,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Mimus polyglottos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,88394.0,7,July,Summer,10.0,Early Morning (before 8am)
3120,HOWR,178541.0,ANTI,House Wren,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Troglodytes aedon,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,88306.0,7,July,Summer,10.0,Early Morning (before 8am)
3121,EAKI,178279.0,ANTI,Eastern Kingbird,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Tyrannus tyrannus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,85757.0,7,July,Summer,10.0,Early Morning (before 8am)
3122,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Early Morning (before 8am)
3123,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-07-17,<= 50 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,83867.0,7,July,Summer,10.0,Early Morning (before 8am)
3124,EATO,179276.0,ANTI,Eastern Towhee,2018-07-17,50 - 100 Meters,No effect on count,06:08:00,False,83.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0137,False,True,Pipilo erythrophthalmus,Male,ANTI (Grassland Unit),Partly Cloudy,05:58:00,,21.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018,83803.0,7,July,Summer,10.0,Early Morning (before 8am)
3125,CARW,178581.0,ANTI,Carolina Wren,2018-07-17,<= 50 Meters,Slight effect on count,06:22:00,False,88.1999969482422,Calling,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0138,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:12:00,,21.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,88350.0,7,July,Summer,10.0,Early Morning (before 8am)
3126,HOWR,178541.0,ANTI,House Wren,2018-07-17,50 - 100 Meters,Slight effect on count,06:22:00,False,88.1999969482422,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0138,False,False,Troglodytes aedon,Undetermined,ANTI (Grassland Unit),Partly Cloudy,06:12:00,,21.3999996185303,3,Light air movement (1-3 mph) smoke drifts,2018,88306.0,7,July,Summer,10.0,Early Morning (before 8am)
